Date,Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
1,2015-02-24,326.74688720703125,330.69310565156064,325.9576435181254,330.69310565156064,119000,,,,,,,,,,,,,,,,,,,
2,2015-02-25,326.74688720703125,327.5361308959371,325.16839982921954,325.9576435181254,79900,,,,,,,,,,,,,,,,,,,
3,2015-02-26,326.74688720703125,328.325374584843,325.16839982921954,326.74688720703125,57100,,,,,,,,,,,,,,,,,,,
4,2015-02-27,327.5361022949219,330.69307677487296,325.9576150549464,328.32534591490963,118600,,,,,,,,,,,,,,,,,,,
5,2015-03-02,325.1683044433594,330.6930086450669,324.37906098597256,330.6930086450669,199900,326.589013671875,,,,,,,,,,,,114900.0,,,,,,
6,2015-03-03,329.90386962890625,329.90386962890625,323.5899199709368,329.90386962890625,160700,327.22041015625,,,,,,,,,,,,123240.0,,,,,,
7,2015-03-04,325.9576110839844,331.48231635659425,323.58988025286584,331.48231635659425,137300,327.06255493164065,,,,,,,,,,,,134720.0,,,,,,
8,2015-03-05,317.27587890625,324.37907022504663,312.5404180270522,323.58982674518035,137800,325.16835327148436,,,,,,,,,,,,150860.0,,,,,,
9,2015-03-06,314.9081420898437,319.6436028731497,311.7511682343065,319.6436028731497,102100,322.64276123046875,,,,,,,,,,,,147560.0,,,,,,
10,2015-03-09,317.27587890625,318.8543658659826,314.9081484666511,318.8543658659826,140700,321.06427612304685,,,,,,,,,,,,135720.0,,,,,31.25001510409752,
11,2015-03-10,316.4866943359375,320.4329124698021,313.32971982884584,315.69745070916457,118900,318.38084106445314,,,,,,,,,,,,127360.0,,,,,30.18878055755787,
12,2015-03-11,313.32977294921875,318.8544792732604,310.96204166748663,311.751285428064,100200,315.8552734375,,,,,,,,,,,,119940.0,,,,,26.186749572506567,
13,2015-03-12,312.5404968261719,317.2759588992957,311.7512531473179,314.11898418387983,72300,314.9081970214844,,,,,,,,,,,,106840.0,,,,,25.245433594674882,
14,2015-03-13,313.32977294921875,316.48674799152826,312.54052918864136,316.48674799152826,106900,314.5925231933594,,,,,,,,,,,,107800.0,,,,63.543223052294564,28.150976081760227,
15,2015-03-16,313.32977294921875,314.90826047037353,311.751285428064,313.32977294921875,67700,313.8033020019531,320.48553059895835,,,,,,,,,,,93200.0,,,,64.81433795127981,28.150976081760227,28.20531378454969
16,2015-03-17,311.751220703125,313.32970789655855,310.9619771064082,310.9619771064082,65500,312.8562072753906,319.48581949869794,,,,,,,,,,,82520.0,,,,59.14291449217182,25.62944806581884,26.72909928629514
17,2015-03-18,312.5404968261719,313.3297405050258,310.9620094684639,311.7512531473179,68700,312.69835205078124,318.5387268066406,,,,,,,,,,,76220.0,,,,65.03590432401715,29.19679841088549,28.737427611678513
18,2015-03-19,307.0157470703125,313.3296955961801,306.22650350457906,313.3296955961801,162600,311.59340209960936,317.2233174641927,,,,,,,,,,,94280.0,,,,45.189968596576584,21.191966910883785,23.816476749543412
19,2015-03-20,306.2265319824219,310.96199381720163,305.4372883432919,309.3835065389417,148600,310.17275390625,315.80267944335935,,,,,,,,,,,102620.0,,,,47.33818282907844,20.297637041340987,23.205178019016767
20,2015-03-23,308.59429931640625,311.75127424547435,307.01581185187223,308.59429931640625,126100,309.2256591796875,314.69774576822914,,,,,,,,,,,114300.0,,,,44.131955705879626,30.234781339281557,29.085978209895902
21,2015-03-24,307.0157470703125,308.5942342017794,303.85877280737867,308.5942342017794,147600,308.278564453125,313.1718709309896,,,,,,,,,,,130720.0,,,,43.714718435908026,27.64926956438219,27.57015579338356
22,2015-03-25,306.2265319824219,310.1727501780717,303.858801065032,310.1727501780717,100700,307.015771484375,311.85646565755206,,,,,,,,,,,137120.0,,,,45.25585594146434,26.38041944294109,26.817655690514115
23,2015-03-26,306.2265319824219,310.1727501780717,303.0695574259021,310.1727501780717,240900,306.85792846679686,311.1198425292969,,,,,,,,,,,152780.0,,,,55.72989632950406,26.38041944294109,26.81765569051412
24,2015-03-27,300.2063293457031,310.6413087079869,299.40363862552744,305.02247366675715,107700,305.6538879394531,310.1397216796875,,,,,,,,,,,144600.0,,,,38.69653767820774,18.281084049068497,21.601637335552965
25,2015-03-30,297.7982788085937,299.40366036551336,291.3767525809152,297.7982788085937,139800,303.49468383789065,308.8412150065104,314.83538696289065,,323.7209618037027,314.83538696289065,305.9498121220786,332.60653664451485,297.06423728126646,,,,147340.0,121092.0,,,38.02217960476945,16.061997455188422,19.931694186701158
26,2015-03-31,298.6010131835937,303.41715855752267,296.9956313922841,296.9956313922841,97100,301.8117370605469,307.6488362630208,313.7095520019531,,322.79540793576655,313.7095520019531,304.6236960681397,331.8812638695799,295.5378401343263,,,,137240.0,120216.0,,53.04002444240757,50.322991538531525,19.71673437358299,22.09380503769298
